Muscle Group,Exercise Name,Instructions,Exercise URL,Video URL,Detailed How-To,Difficulty,Tags,Exercise Type
glutes,Assisted Bulgarian Split Squat,"1
Grab a stick of some sort or hold onto something stable (rack, bench).
2
Grab a box that is knee height or slightly lower.
3
Hold the stick in your right arm and put your right leg on the box.
4
Begin your squat by breaking at the knees. Get your knee close to the floor or all the way to the floor. Make sure to keep your chest tall.",https://musclewiki.com/bodyweight/male/glutes/assisted-bulgarian-split-squat/,https://media.musclewiki.com/media/uploads/videos/branded/male-Bodyweight-assisted-bulgarian-split-squat-front.mp4#t=0.1,,Beginner,"Quads, How to do Assisted Bulgarian Split Squat, Bodyweight Exercise, Butt Exercise, Bodyweight Fitness, Glutes Exercise, beginner Bodyweight exercise, Leg Exercise, Glute Exercise, Quad Exercise, Balance, At Home Exercise, How To Do A Assisted Bulgarian Split Squat, Stability, Quads Exercise, Beginner, Split Squat",Muscle Building
glutes,Curtsy Lunge,"1
Step your left foot diagonally behind your right leg, crossing it behind your body. Bend your knees and lower your hips until your left thigh is parallel to the floor and your right knee is hovering just above the ground.
2
Push through your right foot to straighten your legs and return to the starting position.
3
Repeat the movement with your other leg.",https://musclewiki.com/bodyweight/male/glutes/curtsy-lunge/,https://media.musclewiki.com/media/uploads/videos/branded/male-Bodyweight-curtsy-lunge-side.mp4#t=0.1,,Intermediate,"Quads, Butt Exercise, Glute Medius, Bodyweight Fitness, Glutes Exercise, Leg Exercise, Glutes, How to do Curtsy Lunge, Glute Exercise, Quad Exercise, At Home Exercise, intermediate Bodyweight exercise, Bodyweight Exercise, Quads Exercise, How To Do A Curtsy Lunge, Lunge",Muscle Building
glutes,Forward Lunge,"1
Step forward with one leg and lower your body until your front thigh is parallel to the floor and your back knee almost touches the ground. Keep your chest up and your front foot flat on the floor.
2
Push through your front foot to straighten your legs and return to the starting position.
3
Repeat the movement with your other leg.",https://musclewiki.com/bodyweight/male/glutes/forward-lunge/,https://media.musclewiki.com/media/uploads/videos/branded/male-bodyweight-forward-lunge-front_zb4K50d.mp4#t=0.1,,Novice,"How to do Forward Lunge, Quads, Butt Exercise, Bodyweight Fitness, Glutes Exercise, beginner Bodyweight exercise, Leg Exercise, Glutes, Glute Exercise, Quad Exercise, At Home Exercise, How To Do A Forward Lunge, Bodyweight Exercise, Quads Exercise, Lunge",Muscle Building
glutes,Heels Up Squat,"1
Place your heels on a plate or very low step.
2
Keep your chest tall and initiate the squat by pushing your hips back and breaking at the knees.
3
You should notice yourself able to squat lower than normal.",https://musclewiki.com/bodyweight/male/glutes/heels-up-squat/,https://media.musclewiki.com/media/uploads/videos/branded/male-bodyweight-heels-up-squat-front.mp4#t=0.1,,Beginner,"Quads, Butt Exercise, How To Do A Heels Up Squat, Bodyweight Fitness, Glutes Exercise, How to do Heels Up Squat, Leg Exercise, Glutes, Glute Exercise, Quad Exercise, Squat, Quad Dominant, At Home Exercise, intermediate Bodyweight exercise, Bodyweight Exercise, Quads Exercise",Muscle Building
glutes,Split Squat,"1
Take a split stance. Make sure to keep your chest tall.
2
Bring your rear knee to the floor or close to it.
3
Drive through your front heel and your rear foot back to the starting position.",https://musclewiki.com/bodyweight/male/glutes/split-squat/,https://media.musclewiki.com/media/uploads/videos/branded/male-bodyweight-split-squat-front.mp4#t=0.1,,Beginner,"Quads, Butt Exercise, How To Do A Split Squat, Bodyweight Fitness, Glutes Exercise, beginner Bodyweight exercise, Leg Exercise, Glutes, Glute Exercise, Quad Exercise, How to do Split Squat, Balance, Squat, At Home Exercise, Bodyweight Exercise, Quads Exercise, Split Squat",Muscle Building
glutes,Dumbbell Forward Lunge,"1
Stand with your feet hip-width apart and hold a dumbbell in each hand with your palms facing each other.
2
Take a big step forward with your right foot, lowering your hips until your right thigh is parallel to the ground and your left knee is hovering just above the floor.
3
Push through your right heel to straighten your right leg and return to the starting position.",https://musclewiki.com/dumbbells/male/glutes/dumbbell-forward-lunge/,https://media.musclewiki.com/media/uploads/videos/branded/male-Dumbbells-dumbbell-forward-lunge-side.mp4#t=0.1,,Beginner,"Quads, Butt Exercise, intermediate Dumbbells exercise, Glutes Exercise, Leg Exercise, Glutes, Glute Exercise, How To Do A Dumbbell Forward Lunge, How to do Dumbbell Forward Lunge, Quad Exercise, Quads Exercise, Dumbbell Exercise, Lunge",Muscle Building
glutes,Dumbbell Goblet Bulgarian Split Squat,"1
Holding the dumbbell in a goblet squat place your foot on a bench or box.
2
Break at the hips and knees. Try to go to the point where your hamstring is parallel with the ground. Or until your back knee taps the floor.
3
Make sure to keep your back flat and your elbows directly under your fists.",https://musclewiki.com/dumbbells/male/glutes/dumbbell-goblet-bulgarian-split-squat/,https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-goblet-bulgarian-split-squat-front.mp4#t=0.1,,Intermediate,"Butt Exercise, advanced exercise, Glutes Exercise, How To Do A Dumbbell Goblet Bulgarian Split Squat, Leg Exercise, Glute Exercise, Quad Exercise, advanced Dumbbells exercise, Quads Exercise, How to do Dumbbell Goblet Bulgarian Split Squat, Dumbbell Exercise",Muscle Building
glutes,Dumbbell Goblet Forward Lunge,"1
Hold a dumbbell in a goblet position.
2
Step forward with one of your legs while bending at your back leg. Bring your back knee to the floor or close to the floor.
3
Push through your front leg explosively to get back to your starting position.",https://musclewiki.com/dumbbells/male/glutes/dumbbell-goblet-forward-lunge/,https://media.musclewiki.com/media/uploads/videos/branded/male-Dumbbells-dumbbell-goblet-forward-lunge-side.mp4#t=0.1,,Beginner,"How To Do A Dumbbell Goblet Forward Lunge, Butt Exercise, Goblet, intermediate Dumbbells exercise, Glutes Exercise, Leg Exercise, Glute Exercise, Quad Exercise, How to do Dumbbell Goblet Forward Lunge, Quads Exercise, Dumbbell Exercise, Lunge",Muscle Building
glutes,Dumbbell Goblet Reverse Lunge,"1
Hold a dumbbell in a goblet position.
2
Take a big step backwards with your left leg, lowering your body until your left thigh is parallel to the ground and your right knee is bent at a 90-degree angle.
3
Push through your right heel to return to standing, bringing your left leg back to starting position.
4
Repeat the movement on the other side, stepping backwards with your right leg and lowering your body until your right thigh is parallel to the ground and your left knee is bent at a 90-degree angle.",https://musclewiki.com/dumbbells/male/glutes/dumbbell-goblet-reverse-lunge/,https://media.musclewiki.com/media/uploads/videos/branded/male-Dumbbells-dumbbell-goblet-reverse-lunge-side.mp4#t=0.1,,Novice,"Quads, Butt Exercise, Goblet, How to do Dumbbell Goblet Reverse Lunge, Glutes Exercise, Leg Exercise, Glutes, beginner Dumbbells exercise, Glute Exercise, Quad Exercise, How To Do A Dumbbell Goblet Reverse Lunge, Quads Exercise, Dumbbell Exercise, Lunge",Muscle Building
glutes,Dumbbell Goblet Split Squat,"1
Hold a dumbbell in a goblet position.
2
Take a large step forward with one leg, and lower your body until your back knee nearly touches the ground. Your front knee should be bent at a 90-degree angle, and your back leg should be straight.
3
Push through the heel of your front foot to raise your body back to the starting position.",https://musclewiki.com/dumbbells/male/glutes/dumbbell-goblet-split-squat/,https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-goblet-split-squat-front.mp4#t=0.1,,Beginner,"Quad Exercise, Leg Exercise, How to do Dumbbell Goblet Split Squat, Glutes Exercise, Quads, Split Squat, Dumbbell Exercise, Goblet, Glute Exercise, Butt Exercise, Quads Exercise, How To Do A Dumbbell Goblet Split Squat, intermediate Dumbbells exercise, Glutes",Muscle Building
glutes,Dumbbell Reverse Lunge,"1
Hold two dumbbells by your side.
2
Take a big step backwards with your left leg, lowering your body until your left thigh is parallel to the ground and your right knee is bent at a 90-degree angle.
3
Push through your right heel to return to standing, bringing your left leg back to starting position.
4
Repeat the movement on the other side, stepping backwards with your right leg and lowering your body until your right thigh is parallel to the ground and your left knee is bent at a 90-degree angle.",https://musclewiki.com/dumbbells/male/glutes/dumbbell-reverse-lunge/,https://media.musclewiki.com/media/uploads/videos/branded/male-Dumbbells-dumbbell-reverse-lunge-side.mp4#t=0.1,,Novice,"Quad Exercise, Leg Exercise, Glutes Exercise, Quads Exercise, Quads, Lunge, Dumbbell Exercise, How To Do A Dumbbell Reverse Lunge, Butt Exercise, Glute Exercise, beginner Dumbbells exercise, How to do Dumbbell Reverse Lunge, Glutes",Muscle Building
glutes,Dumbbell Split Squat,"1
Hold a dumbbell in a goblet position.
2
Take a large step forward with one leg, and lower your body until your back knee nearly touches the ground. Your front knee should be bent at a 90-degree angle, and your back leg should be straight.
3
Push through the heel of your front foot to raise your body back to the starting position.",https://musclewiki.com/dumbbells/male/glutes/dumbbell-split-squat/,https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-split-squat-front.mp4#t=0.1,,Novice,"Quads, Butt Exercise, Glutes Exercise, How To Do A Dumbbell Split Squat, How to do Dumbbell Split Squat, Glutes, beginner Dumbbells exercise, Glute Exercise, Leg Exercise, Balance, Quad Exercise, Stability, Quads Exercise, Dumbbell Exercise, Split Squat",Muscle Building
glutes,Dumbbell Front Rack Pause Squat,"1
Place two dumbbells on your shoulders and make sure you force your elbows upward.
2
Push your hips back and break at the knees.
3
When you reach parallel (hamstrings parallel with the ground) pause for 1-3 seconds. Then push through your heels back to the starting position.",https://musclewiki.com/dumbbells/male/lowerback/dumbbell-front-rack-pause-squat/,https://media.musclewiki.com/media/uploads/videos/branded/male-Dumbbells-dumbbell-front-rack-pause-squat-side.mp4#t=0.1,,Intermediate,"How To Do A Dumbbell Front Rack Pause Squat, Quads, Butt Exercise, advanced exercise, Glutes Exercise, Leg Exercise, Glutes, Pause Squat, Glute Exercise, Quad Exercise, Squat, advanced Dumbbells exercise, Quads Exercise, Dumbbell Exercise, How to do Dumbbell Front Rack Pause Squat",Muscle Building
glutes,Dumbbell Front Rack Squat,"1
Place two dumbbells on your shoulders and push your elbows upward.
2
Push your hips back and break at the knees.
3
Hit parallel depth and then drive through your heels back to the starting position.",https://musclewiki.com/dumbbells/male/glutes/dumbbell-front-rack-squat/,https://media.musclewiki.com/media/uploads/videos/branded/male-Dumbbells-dumbbell-front-rack-squat-side.mp4#t=0.1,,Intermediate,"Quads, Front Rack, intermediate Dumbbells exercise, Butt Exercise, How To Do A Dumbbell Front Rack Squat, Glutes Exercise, Leg Exercise, Glutes, Glute Exercise, Quad Exercise, Squat, How to do Dumbbell Front Rack Squat, Quads Exercise, Dumbbell Exercise",Muscle Building
glutes,Dumbbell Heels Up Goblet Squat,"1
Take a half kneeling stance. The dumbbell should start over your knee that is up.
2
Rotate at the spine and point the dumbbell to the opposing side.",https://musclewiki.com/dumbbells/male/glutes/dumbbell-heels-up-goblet-squat/,https://media.musclewiki.com/media/uploads/videos/branded/male-Dumbbells-dumbbell-heels-up-goblet-squat-front.mp4#t=0.1,,Novice,"Wood Chopper, Quad Exercise, How to do Dumbbell Heels Up Goblet Squat, Leg Exercise, Glutes Exercise, Quads Exercise, Dumbbell Exercise, Glute Exercise, Butt Exercise, Obliques, Dumbbell, beginner Dumbbells exercise, How To Do A Dumbbell Heels Up Goblet Squat",Muscle Building
glutes,Dumbbell Heels Up Narrow Goblet Squat,"1
Stand with your feet on a plate. Your feet should be very close to one another, but not touching.
2
Begin your squat by pushing your hips back and breaking at the knees. Try to keep your chest tall while squatting.",https://musclewiki.com/dumbbells/male/glutes/dumbbell-heels-up-narrow-goblet-squat/,https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-heels-up-narrow-goblet-squat-front.mp4#t=0.1,,Advanced,"Quads, How To Do A Dumbbell Heels Up Narrow Goblet Squat, Butt Exercise, advanced exercise, Glutes Exercise, Leg Exercise, Glutes, Glute Exercise, Quad Exercise, Squat, Quad Dominant, advanced Dumbbells exercise, Quads Exercise, Dumbbell Exercise, How to do Dumbbell Heels Up Narrow Goblet Squat, Dumbbell",Muscle Building
glutes,Dumbbell Staggered Deadlift,"1
Start by standing with your feet shoulder-width apart and holding a dumbbell in each hand.
2
Place one foot slightly behind the other, with the heel of your back foot elevated on a step or weight plate.
3
From this starting position, bend at the hips and knees to lower the dumbbells towards the ground, keeping your back straight and your core engaged.
4
Once the dumbbells are below your knees, drive through your heels to stand back up to the starting position.",https://musclewiki.com/dumbbells/male/lowerback/dumbbell-staggered-deadlift/,https://media.musclewiki.com/media/uploads/videos/branded/male-Dumbbells-dumbbell-staggered-deadlift-front.mp4#t=0.1,,Intermediate,"Butt Exercise, intermediate Dumbbells exercise, How to do Dumbbell Staggered Deadlift, Glutes Exercise, Leg Exercise, Hamstring Exercise, Glutes, Hamstrings, Glute Exercise, Hamstrings Exercise, Staggered Deadlift, Dumbbell Exercise, How To Do A Dumbbell Staggered Deadlift",Muscle Building
glutes,Dumbbell Sumo Squat,"1
Start by standing with your feet wider than shoulder-width apart and holding a dumbbell in each hand.
2
Place the dumbbells on the ground between your feet.
3
From this starting position, bend your knees and lower your body down into a squat.
4
Make sure to keep your core engaged and your back straight throughout the movement.",https://musclewiki.com/dumbbells/male/lowerback/dumbbell-sumo-squat/,https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-sumo-squat-front.mp4#t=0.1,,Beginner,"Quads, Butt Exercise, Sumo, Glutes Exercise, How To Do A Dumbbell Sumo Squat, Dumbbells, How to do Dumbbell Sumo Squat, beginner Dumbbells exercise, Glute Exercise, Squat, Dumbbell Exercise",Muscle Building
glutes,Dumbbell Thruster,"1
Start by standing with your feet shoulder-width apart and holding a dumbbell in each hand.
2
Bring the dumbbells to your shoulders, with your palms facing inward and your elbows bent.
3
From this starting position, dip your knees slightly and then quickly extend them as you press the dumbbells upwards.
4
As you press the dumbbells upwards, also push your hips forward to help generate additional power.
5
Slowly lower the dumbbells back down to the starting position, and repeat for the desired number of repetitions.",https://musclewiki.com/dumbbells/male/glutes/dumbbell-thruster/,https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-thruster-front.mp4#t=0.1,,Intermediate,"Quads, Butt Exercise, intermediate Dumbbells exercise, Anterior Deltoid Exercise, Shoulder Exercise, Glutes Exercise, Leg Exercise, Dumbbells, Glutes, Glute Exercise, Quad Exercise, How to do Dumbbell Thruster, Explosive, Shoulders Exercise, Quads Exercise, Dumbbell Exercise, How To Do A Dumbbell Thruster, Squat Press",Muscle Building
glutes,Plate Squat Hold Reach,"1
Hold the plate with both hands at chest height.
2
Keeping your core tight and your chest up, squat down as low as you can go while keeping your feet flat on the ground.
3
Hold the squat position and reach the plate forward, keeping your arms straight and your back straight.
4
Return the plate to your chest while you hold the squat position and repeat reaching the plate in front of you",https://musclewiki.com/plate/male/glutes/plate-squat-hold-reach/,https://media.musclewiki.com/media/uploads/videos/branded/male-plate-squat-hold-reach-front.mp4#t=0.1,,Intermediate,"Shoulder Exercise, Anterior Deltoid Exercise, Plate Exercise, How to do Plate Squat Hold Reach, intermediate Plate exercise, How To Do A Plate Squat Hold Reach, Arm Exercise, Triceps Exercise, Shoulders Exercise, Tricep Exercise",Muscle Building
glutes,Plate Curtsy Lunge,"1
Stand with feet shoulder-width apart and the plate in front of the torso.
2
Step back and across the body with the right foot, bending both legs to lower into a lunge position.
3
Push through the front foot to return to the starting position.
4
Repeat on the other side by stepping back and across with the left foot.
5
Continue alternating sides for desired reps.",https://musclewiki.com/plate/male/glutes/plate-curtsy-lunge/,https://media.musclewiki.com/media/uploads/videos/branded/male-plate-curtsy-lunge-front.mp4#t=0.1,,Intermediate,"Butt Exercise, Plate Exercise, Glutes Exercise, How To Do A Plate Curtsy Lunge, intermediate Plate exercise, Glute Exercise, How to do Plate Curtsy Lunge",Muscle Building
glutes,Plate Single Leg Pinch Grip Deadlift,"1
Stand with your feet shoulder-width apart and facing forwards. Grip the sides of a weight plate with your palms facing down.
2
Balance on one foot, as you raise the weight keep your arms and back straight, while you bring your other foot back towards the ground
3
Keep four raised leg straight and in alignment with your back as you lower the plate back down to the starting position.",https://musclewiki.com/plate/male/lowerback/plate-single-leg-pinch-grip-deadlift/,https://media.musclewiki.com/media/uploads/videos/branded/male-plate-single-leg-pinch-grip-deadlift-front.mp4#t=0.1,,Intermediate,"Plate Exercise, Leg Exercise, intermediate Plate exercise, Hamstrings Exercise, How to do Plate Single Leg Pinch Grip Deadlift, Forearms Exercise, Forearm Exercise, How To Do A Plate Single Leg Pinch Grip Deadlift, Hamstring Exercise",Muscle Building
glutes,Plate Lateral Lunge,"1
Stand with feet hip-width apart and the plate held in front of the torso.
2
Take a step to the side with one foot, bending the knee and lowering the hips into a lunge.
3
Push through the front foot to return to the starting position.
4
Repeat on the other side by stepping to the other side with the other foot.",https://musclewiki.com/plate/male/glutes/plate-lateral-lunge/,https://media.musclewiki.com/media/uploads/videos/branded/male-plate-lateral-lunge-front.mp4#t=0.1,,Novice,"beginner Plate exercise, Butt Exercise, How To Do A Plate Lateral Lunge, Plate Exercise, Glutes Exercise, Glute Exercise, How to do Plate Lateral Lunge",Muscle Building
glutes,Plate Forward Lunge,"1
Stand with feet hip-width apart and the plate held in front of the torso.
2
Take a step forward with one foot, bending the front knee to lower the hips into a lunge.
3
Push through the front foot to return to the starting position.
4
Repeat on the other side by stepping forward with the other foot.",https://musclewiki.com/plate/male/glutes/plate-forward-lunge/,https://media.musclewiki.com/media/uploads/videos/branded/male-plate-forward-lunge-front.mp4#t=0.1,,Novice,"beginner Plate exercise, Plate Exercise, Leg Exercise, Quad Exercise, How To Do A Plate Forward Lunge, How to do Plate Forward Lunge, Quads Exercise",Muscle Building
glutes,Plate Single Leg Deadlift,"1
Engage your core and straighten your legs to lift the plate off the ground.
2
Stand on one leg, keeping the other leg off the ground, while holding the plate in front of your body.
3
Keep your back straight and maintain a neutral head position while looking straight ahead.
4
Lower the plate back down to the ground while keeping your balance on one leg.",https://musclewiki.com/plate/male/lowerback/plate-single-leg-deadlift/,https://media.musclewiki.com/media/uploads/videos/branded/male-plate-single-leg-deadlift-front.mp4#t=0.1,,Advanced,"Hamstrings Exercise, Leg Exercise, advanced Plate exercise, Glutes Exercise, How to do Plate Single Leg Deadlift, How To Do A Plate Single Leg Deadlift, advanced exercise, Hamstring Exercise, Glute Exercise, Butt Exercise, Plate Exercise",Muscle Building
glutes,Plate Deficit Lunge,"1
Stand on a plate with both feet.
2
Step back with one foot to the floor and let your back knee get close to or tap the floor.
3
Push through your front leg until both feet are back on the plate.",https://musclewiki.com/plate/male/glutes/plate-deficit-lunge/,https://media.musclewiki.com/media/uploads/videos/branded/male-plate-deficit-lunge-front.mp4#t=0.1,,Advanced,"Quad Exercise, Leg Exercise, advanced Plate exercise, lunge, Glutes Exercise, Quads Exercise, How to do Plate Deficit Lunge, How To Do A Plate Deficit Lunge, advanced exercise, quads, Butt Exercise, Glute Exercise, glutes, Plate Exercise",Muscle Building
glutes,Plate Glute Bridge to Chest Press,"1
Lay flat on the ground with a plate on your chest.
2
Push your hips up toward the ceiling and maintain that extended position.
3
With your hips up, press the plate toward the ceiling.",https://musclewiki.com/plate/male/glutes/plate-glute-bridge-to-chest-press/,https://media.musclewiki.com/media/uploads/videos/branded/male-plate-glute-bridge-chest-press-front.mp4#t=0.1,,Beginner,"Pecs, How To Do A Plate Glute Bridge to Chest Press, Pec Exercise, chest press, Plate Exercise, Chest Exercise, glute, combination exercise, How to do Plate Glute Bridge to Chest Press, beginner Plate exercise",Muscle Building
glutes,Plate Glute Bridge to Pullover,"1
Lay flat on the ground with a plate on your chest.
2
Push your hips up toward the ceiling and maintain that extended position.
3
Extend your elbows mostly, break at the shoulder joint while maintaining hip extension and the slight bend in your elbows.
4
Let the plate tap the floor (or get close) and then pull the plate back into the starting position.",https://musclewiki.com/plate/male/glutes/plate-glute-bridge-to-pullover/,https://media.musclewiki.com/media/uploads/videos/branded/male-plate-glute-bridge-pullover-front.mp4#t=0.1,,Beginner,"How To Do A Plate Glute Bridge to Pullover, How to do Plate Glute Bridge to Pullover, Plate Exercise, Lats Exercise, beginner Plate exercise",Muscle Building
glutes,Plate Overhead Walking Lunge,"1
Stand tall with a plate overhead.
2
Step with one foot forward bringing your back knee to the floor. Gently tap your knee then drive through your front leg.
3
Go back to a standing position and then step forward with the opposing legs.",https://musclewiki.com/plate/male/glutes/plate-overhead-walking-lunge/,https://media.musclewiki.com/media/uploads/videos/branded/male-plate-overhead-walking-lunge-front.mp4#t=0.1,,Intermediate,"Butt Exercise, Plate Exercise, Glutes Exercise, Leg Exercise, intermediate Plate exercise, Glute Exercise, Quad Exercise, How to do Plate Overhead Walking Lunge, How To Do A Plate Overhead Walking Lunge, Quads Exercise, glutes, lunge",Cardio
glutes,Plate Staggered Deadlift,"1
Start by standing with your feet shoulder-width apart and holding a weight plate.
2
Place one foot slightly behind the other, with the heel of your back foot elevated.
3
From this starting position, bend at the hips and knees to lower the plate towards the ground, keeping your back straight and your core engaged.
4
Once the plate is below your knees, drive through your heels to stand back up to the starting position.",https://musclewiki.com/plate/male/lowerback/plate-staggered-deadlift/,https://media.musclewiki.com/media/uploads/videos/branded/male-plate-staggered-deadlift-front.mp4#t=0.1,,Advanced,"Butt Exercise, Plate Exercise, advanced exercise, Glutes Exercise, Leg Exercise, advanced Plate exercise, Glute Exercise, How to do Plate Staggered Deadlift, Hamstrings, Hamstrings Exercise, How To Do A Plate Staggered Deadlift, Staggered Deadlift, Hamstring Exercise",Muscle Building
glutes,Plate Staggered Pinch Grip Deadlift,"1
Start by standing with your feet shoulder-width apart and holding two plates with a pinch grip.
2
Place one foot slightly behind the other, with the heel of your back foot elevated.
3
From this starting position, bend at the hips and knees to lower the plates towards the ground, keeping your back straight and your core engaged.",https://musclewiki.com/plate/male/lowerback/plate-staggered-pinch-grip-deadlift/,https://media.musclewiki.com/media/uploads/videos/branded/male-plate-staggered-pinch-grip-deadlift-front.mp4#t=0.1,,Advanced,"How to do Plate Staggered Pinch Grip Deadlift, Plate Exercise, advanced exercise, Leg Exercise, advanced Plate exercise, Hamstrings, Hamstrings Exercise, How To Do A Plate Staggered Pinch Grip Deadlift, Forearms Exercise, Forearm Exercise, Hamstring Exercise",Muscle Building
glutes,Plate Thruster,"1
Start with the plate at chest height. Begin a squat.
2
Make sure to hit parallel depth. On your way back up, use the momentum you generate with your legs to help push the plate into an overhead position.
3
Let the plate return to chest height before initiating the next squat.",https://musclewiki.com/plate/male/glutes/plate-thruster/,https://media.musclewiki.com/media/uploads/videos/branded/male-plate-squat-thruster-front.mp4#t=0.1,,Intermediate,"Butt Exercise, Shoulder Exercise, shoulders, How To Do A Plate Thruster, Plate Exercise, Anterior Deltoid Exercise, How to do Plate Thruster, Glutes Exercise, Leg Exercise, intermediate Plate exercise, Glute Exercise, Quad Exercise, quads, Quads Exercise, Shoulders Exercise",Muscle Building
glutes,TRX Curtsy Lunge,"1
Stand facing away from the anchor point, holding onto the TRX handles with both hands.
2
Step your left foot behind your right, crossing it behind your right leg, and lower yourself into a curtsy lunge.
3
Push through your right foot to return to the starting position and repeat the movement with the other leg.",https://musclewiki.com/trx/male/glutes/trx-curtsy-lunge/,https://media.musclewiki.com/media/uploads/videos/branded/male-trx-curtsy-lunge-front.mp4#t=0.1,,Beginner,"Butt Exercise, How To Do A TRX Curtsy Lunge, Glutes Exercise, Total Resistance Exercise, How to do TRX Curtsy Lunge, Glute Exercise, Leg Exercise, TRX, TRX Exercise, Quad Exercise, curtsy, intermediate TRX exercise, Quads Exercise, lunge, glute medius",Muscle Building
glutes,TRX Jumping Squat,"1
Stand facing the TRX straps and place your feet shoulder-width apart.
2
Begin by lowering into a squat position by bending at the knees and hips, keeping your back straight and chest up.
3
Explosively jump up off the ground, using your arms for momentum if desired.
4
Land softly back in the squat position, making sure to absorb the impact with your legs.",https://musclewiki.com/trx/male/glutes/trx-jumping-squat/,https://media.musclewiki.com/media/uploads/videos/branded/male-trx-jump-squat-front.mp4#t=0.1,,Intermediate,"jumping, Butt Exercise, How to do TRX Jumping Squat, Glutes Exercise, Total Resistance Exercise, Leg Exercise, How To Do A TRX Jumping Squat, Glute Exercise, TRX, TRX Exercise, Quad Exercise, Quads Exercise, intermediate TRX exercise, explosive",Cardio
glutes,TRX Lateral Lunge,"1
Grasp the TRX handles with both hands and extend your arms straight in front of you.
2
Step laterally to one side, keeping your arms extended and your core engaged.
3
Lower your body into a lunge position, keeping your front knee bent at a 90-degree angle and your back leg straight.
4
Push off your front foot to return to the starting position, keeping your arms extended and your core engaged.",https://musclewiki.com/trx/male/glutes/trx-lateral-lunge/,https://media.musclewiki.com/media/uploads/videos/branded/male-trx-lateral-lunge-front.mp4#t=0.1,,Novice,"hip adductor, Butt Exercise, How to do TRX Lateral Lunge, Glutes Exercise, Total Resistance Exercise, Leg Exercise, Glute Exercise, Quad Exercise, TRX, TRX Exercise, intermediate TRX exercise, Quads Exercise, glutes, How To Do A TRX Lateral Lunge",Muscle Building
glutes,TRX Reverse Lunge,"1
Hold on to the TRX straps and step away until the strap is taut.
2
Step backwards with one leg in to a lunge position and gently tap your knee to the floor.
3
Lunge back to the starting position and repeat with the other leg.",https://musclewiki.com/trx/male/glutes/trx-reverse-lunge/,https://media.musclewiki.com/media/uploads/videos/branded/male-trx-reverse-lunge-front.mp4#t=0.1,,Novice,"Butt Exercise, Glutes Exercise, How To Do A TRX Reverse Lunge, Total Resistance Exercise, Glute Exercise, Leg Exercise, TRX, TRX Exercise, Quad Exercise, quads, Quads Exercise, glutes, How to do TRX Reverse Lunge, beginner TRX exercise",Muscle Building
glutes,TRX Split Squat,"1
Hold the two TRX straps and step away until the straps are taut. Take a split stance.
2
Bring your back knee to the floor and gently tap the floor.
3
Use your arms and the TRX to help assist you getting back into the starting position.",https://musclewiki.com/trx/male/glutes/trx-split-squat/,https://media.musclewiki.com/media/uploads/videos/branded/male-trx-split-squat-front.mp4#t=0.1,,Novice,"Butt Exercise, How to do TRX Split Squat, How To Do A TRX Split Squat, Glutes Exercise, Total Resistance Exercise, Leg Exercise, Glute Exercise, Quad Exercise, Split Squat, TRX, TRX Exercise, Quads Exercise, assisted, beginner TRX exercise",Muscle Building
glutes,TRX Squat,"1
Hold the two TRX straps and lean away from the anchor point.
2
Flex at the hips and knees in to a squat position.
3
You can use your arms and the straps to assist you back into the starting position.",https://musclewiki.com/trx/male/glutes/trx-squat/,https://media.musclewiki.com/media/uploads/videos/branded/male-trx-squat-front.mp4#t=0.1,,Novice,"Butt Exercise, Glutes Exercise, Total Resistance Exercise, Leg Exercise, Glute Exercise, Quad Exercise, TRX, How to do TRX Squat, TRX Exercise, Assisted Squat, Quads Exercise, How To Do A TRX Squat, beginner TRX exercise",Muscle Building
glutes,Landmine Curtsy Lunge,"1
Stand facing the barbell while holding the end of the bar at your side with one hand.
2
With the leg on the same side of your body as the barbell, lunge backward and across your body at a 45 degree angle while keeping your weight on your front heel to lower your back knee gently to the ground.
3
Drive through your front heel as you step back to the starting position, and repeat for the desired number of reps before switching sides.",https://musclewiki.com/barbell/male/glutes/landmine-curtsy-lunge/,https://media.musclewiki.com/media/uploads/videos/branded/male-Barbell-landmine-curtsy-lunge-side.mp4#t=0.1,,Intermediate,"How to do Landmine Curtsy Lunge, Butt Exercise, Glutes Exercise, Glute Exercise, How To Do A Landmine Curtsy Lunge, Gluteus Medius Exercise",Muscle Building
